[INFO ] [2023-04-18 22:29:51,308] Login - Step 01: Open Login Link At Home Page
[INFO ] [2023-04-21 21:45:46,652] Register 02 - Step 05: Click to Register button at Register page
[INFO ] [2023-04-21 21:45:47,164] Register 02 - Step 06: Verify 'Wrong email' error message displayed
[INFO ] [2023-04-21 21:45:47,239]  -------------------------- PASSED -------------------------- 
[INFO ] [2023-04-21 21:45:47,615] Register 03 - Step 02: Input to FirstName with value
[INFO ] [2023-04-21 21:45:47,768] Register 03 - Step 03: Input to LastName with value
[INFO ] [2023-04-21 21:45:47,942] Register 03 - Step 04: Input to Email Textbox with value: automationkfc36366@testing.com
[INFO ] [2023-04-21 21:45:48,123] Register 03 - Step 05: Input to Password Textbox with value: 123456?Aa
[INFO ] [2023-04-21 21:45:48,439] Register 03 - Step 06: Click to Register button at Register page
[INFO ] [2023-04-21 21:45:49,299] Register 03 - Step 07: Verify Success message displayed
[INFO ] [2023-04-21 21:45:49,384]  -------------------------- PASSED -------------------------- 
[INFO ] [2023-04-21 21:45:49,384] Register 03 - Step 09: Click to Continue button at Register page and navigate to Home page
[INFO ] [2023-04-21 21:45:50,298] Register 04 - Step 01: Open Register Link at Home Page
[INFO ] [2023-04-21 21:45:50,783] Register 04 - Step 02: Input to FirstName with value
[INFO ] [2023-04-21 21:45:50,939] Register 04 - Step 03: Input to LastName with value
[INFO ] [2023-04-21 21:45:51,110] Register 04 - Step 04: Input to Email Textbox with value: automationkfc36366@testing.com
[INFO ] [2023-04-21 21:45:51,292] Register 04 - Step 05: Input to Password Textbox with value: 123456?Aa
[INFO ] [2023-04-21 21:45:51,608] Register 04 - Step 06: Click to Register button at Register page
[INFO ] [2023-04-21 21:45:52,144] Register 04 - Step 07: Verify 'The specified email already exists' error message displayed
[INFO ] [2023-04-21 21:45:52,220]  -------------------------- PASSED -------------------------- 
[INFO ] [2023-04-21 21:45:52,585] Register 05 - Step 01: Input to 'Password' Textbox with value: 123
[INFO ] [2023-04-21 21:45:52,727] Register 05 - Step 02: Click to Register button at Register page
[INFO ] [2023-04-21 21:45:52,845] Register 05 - Step 03: Verify 'Invalid Password Error' displayed
[INFO ] [2023-04-21 21:45:52,914]  -------------------------- PASSED -------------------------- 
[INFO ] [2023-04-21 21:45:53,326] Register 06 - Step 01: Input to 'Confirm Password' Textbox with value: '123456'
[INFO ] [2023-04-21 21:45:53,470] Register 06 - Step 02: Click to Register button at Register page
[INFO ] [2023-04-21 21:45:53,592] Register 06 - Step 03: Verify 'Password Mismatch Error' displayed
[INFO ] [2023-04-21 21:45:53,679]  -------------------------- PASSED -------------------------- 
[INFO ] [2023-04-21 21:45:53,680] OS name = windows 10
[INFO ] [2023-04-21 21:45:53,680] Driver instance name = windows 10
[INFO ] [2023-04-21 21:45:57,841] Login 01 - Step 01: Open Login Link At Home Page
[INFO ] [2023-04-21 21:45:58,931] Login 06 - Step 01: Input to 'Email' textbox with value: automationkfc36366@testing.com
[INFO ] [2023-04-21 21:45:59,125] Login 06 - Step 02: Input to 'Password' textbox with value: 123456?Aa
[INFO ] [2023-04-21 21:45:59,308] Login 06 - Step 03: Click to 'Login' button at Login page
[INFO ] [2023-04-21 21:46:00,086] Login 06 - Step 04: Verify 'My Account' link displayed
[INFO ] [2023-04-21 21:46:00,174]  -------------------------- PASSED -------------------------- 
[INFO ] [2023-04-21 21:46:00,175] OS name = windows 10
[INFO ] [2023-04-21 21:46:00,176] Driver instance name = windows 10
[INFO ] [2023-04-21 21:49:32,872] Register 01 - Step 01: Open Register Link at Home Page
[INFO ] [2023-04-21 21:49:34,024] Register 01 - Step 02: Click to Register button at Register page
[INFO ] [2023-04-21 21:49:34,172] Register 01 - Step 03: Verify error message displayed
[INFO ] [2023-04-21 21:49:34,260]  -------------------------- PASSED -------------------------- 
[INFO ] [2023-04-21 21:49:34,339]  -------------------------- PASSED -------------------------- 
[INFO ] [2023-04-21 21:49:34,416]  -------------------------- PASSED -------------------------- 
[INFO ] [2023-04-21 21:49:34,497]  -------------------------- PASSED -------------------------- 
[INFO ] [2023-04-21 21:49:34,576]  -------------------------- PASSED -------------------------- 
[INFO ] [2023-04-21 21:49:34,934] Register 02 - Step 01: Input to FirstName with value
[INFO ] [2023-04-21 21:49:35,105] Register 02 - Step 02: Input to LastName with value
[INFO ] [2023-04-21 21:49:35,289] Register 02 - Step 03: Input to Email Textbox with value: testing@123
[INFO ] [2023-04-21 21:49:35,473] Register 02 - Step 04: Input to Password Textbox with value: 123456?Aa
[INFO ] [2023-04-21 21:49:35,824] Register 02 - Step 05: Click to Register button at Register page
[INFO ] [2023-04-21 21:49:36,322] Register 02 - Step 06: Verify 'Wrong email' error message displayed
[INFO ] [2023-04-21 21:49:36,395]  -------------------------- PASSED -------------------------- 
[INFO ] [2023-04-21 21:49:36,744] Register 03 - Step 02: Input to FirstName with value
[INFO ] [2023-04-21 21:49:36,893] Register 03 - Step 03: Input to LastName with value
[INFO ] [2023-04-21 21:49:37,052] Register 03 - Step 04: Input to Email Textbox with value: automationkfc10120@testing.com
[INFO ] [2023-04-21 21:49:37,233] Register 03 - Step 05: Input to Password Textbox with value: 123456?Aa
[INFO ] [2023-04-21 21:49:37,555] Register 03 - Step 06: Click to Register button at Register page
[INFO ] [2023-04-21 21:49:38,387] Register 03 - Step 07: Verify Success message displayed
[INFO ] [2023-04-21 21:49:38,469]  -------------------------- PASSED -------------------------- 
[INFO ] [2023-04-21 21:49:38,469] Register 03 - Step 09: Click to Continue button at Register page and navigate to Home page
[INFO ] [2023-04-21 21:49:39,324] Register 04 - Step 01: Open Register Link at Home Page
[INFO ] [2023-04-21 21:49:39,755] Register 04 - Step 02: Input to FirstName with value
[INFO ] [2023-04-21 21:49:39,903] Register 04 - Step 03: Input to LastName with value
[INFO ] [2023-04-21 21:49:40,071] Register 04 - Step 04: Input to Email Textbox with value: automationkfc10120@testing.com
[INFO ] [2023-04-21 21:49:40,240] Register 04 - Step 05: Input to Password Textbox with value: 123456?Aa
[INFO ] [2023-04-21 21:49:40,556] Register 04 - Step 06: Click to Register button at Register page
[INFO ] [2023-04-21 21:49:41,052] Register 04 - Step 07: Verify 'The specified email already exists' error message displayed
[INFO ] [2023-04-21 21:49:41,132]  -------------------------- PASSED -------------------------- 
[INFO ] [2023-04-21 21:49:41,483] Register 05 - Step 01: Input to 'Password' Textbox with value: 123
[INFO ] [2023-04-21 21:49:41,631] Register 05 - Step 02: Click to Register button at Register page
[INFO ] [2023-04-21 21:49:41,747] Register 05 - Step 03: Verify 'Invalid Password Error' displayed
[INFO ] [2023-04-21 21:49:41,816]  -------------------------- PASSED -------------------------- 
[INFO ] [2023-04-21 21:49:42,169] Register 06 - Step 01: Input to 'Confirm Password' Textbox with value: '123456'
[INFO ] [2023-04-21 21:49:42,316] Register 06 - Step 02: Click to Register button at Register page
[INFO ] [2023-04-21 21:49:42,442] Register 06 - Step 03: Verify 'Password Mismatch Error' displayed
[INFO ] [2023-04-21 21:49:42,527]  -------------------------- PASSED -------------------------- 
[INFO ] [2023-04-21 21:49:42,529] OS name = windows 10
[INFO ] [2023-04-21 21:49:42,529] Driver instance name = windows 10
[INFO ] [2023-04-21 21:49:46,727] Login 01 - Step 01: Open Login Link At Home Page
[INFO ] [2023-04-21 21:49:48,199] Login 06 - Step 01: Input to 'Email' textbox with value: automationkfc10120@testing.com
[INFO ] [2023-04-21 21:49:48,396] Login 06 - Step 02: Input to 'Password' textbox with value: 123456?Aa
[INFO ] [2023-04-21 21:49:48,580] Login 06 - Step 03: Click to 'Login' button at Login page
[INFO ] [2023-04-21 21:49:49,402] Login 06 - Step 04: Verify 'My Account' link displayed
[INFO ] [2023-04-21 21:49:49,476]  -------------------------- PASSED -------------------------- 
[INFO ] [2023-04-21 21:49:49,477] OS name = windows 10
[INFO ] [2023-04-21 21:49:49,477] Driver instance name = windows 10
[INFO ] [2023-04-21 22:40:43,653] Register 01 - Step 01: Open Register Link at Home Page
[INFO ] [2023-04-21 22:40:45,314] Register 03 - Step 02: Input to FirstName with value
[INFO ] [2023-04-21 22:40:45,503] Register 03 - Step 03: Input to LastName with value
[INFO ] [2023-04-21 22:40:45,690] Register 03 - Step 04: Input to Email Textbox with value: automationkfc4000@testing.com
[INFO ] [2023-04-21 22:40:45,888] Register 03 - Step 05: Input to Password Textbox with value: 123456?Aa
[INFO ] [2023-04-21 22:40:46,234] Register 03 - Step 06: Click to Register button at Register page
[INFO ] [2023-04-21 22:40:47,072] Register 03 - Step 07: Verify Success message displayed
[INFO ] [2023-04-21 22:40:47,153]  -------------------------- PASSED -------------------------- 
[INFO ] [2023-04-21 22:40:47,155] Register 03 - Step 09: Click to Continue button at Register page and navigate to Home page
[INFO ] [2023-04-21 22:40:47,703] OS name = windows 10
[INFO ] [2023-04-21 22:40:47,704] Driver instance name = windows 10
[INFO ] [2023-04-21 22:40:52,068] Login 01 - Step 01: Open Login Link At Home Page
[INFO ] [2023-04-21 22:40:53,648] Login 06 - Step 01: Input to 'Email' textbox with value: automationkfc4000@testing.com
[INFO ] [2023-04-21 22:40:53,847] Login 06 - Step 02: Input to 'Password' textbox with value: 123456?Aa
[INFO ] [2023-04-21 22:40:54,031] Login 06 - Step 03: Click to 'Login' button at Login page
[INFO ] [2023-04-21 22:40:54,931] Login 06 - Step 04: Verify 'My Account' link displayed
[INFO ] [2023-04-21 22:40:55,015]  -------------------------- PASSED -------------------------- 
[INFO ] [2023-04-21 22:40:55,017] OS name = windows 10
[INFO ] [2023-04-21 22:40:55,017] Driver instance name = windows 10
[INFO ] [2023-04-22 09:00:43,607] Register 01 - Step 01: Open Register Link at Home Page
[INFO ] [2023-04-22 09:00:45,125] Register 03 - Step 02: Input to FirstName with value
[INFO ] [2023-04-22 09:00:45,313] Register 03 - Step 03: Input to LastName with value
[INFO ] [2023-04-22 09:00:45,502] Register 03 - Step 04: Input to Email Textbox with value: automationkfc59044@testing.com
[INFO ] [2023-04-22 09:00:45,697] Register 03 - Step 05: Input to Password Textbox with value: 123456?Aa
[INFO ] [2023-04-22 09:00:46,044] Register 03 - Step 06: Click to Register button at Register page
[INFO ] [2023-04-22 09:00:46,853] Register 03 - Step 07: Verify Success message displayed
[INFO ] [2023-04-22 09:00:46,940]  -------------------------- PASSED -------------------------- 
[INFO ] [2023-04-22 09:00:46,942] Register 03 - Step 09: Click to Continue button at Register page and navigate to Home page
[INFO ] [2023-04-22 09:00:47,471] OS name = windows 10
[INFO ] [2023-04-22 09:00:47,471] Driver instance name = windows 10
[INFO ] [2023-04-22 09:00:51,632] Login 01 - Step 01: Open Login Link At Home Page
[INFO ] [2023-04-22 09:00:53,110] Login 06 - Step 01: Input to 'Email' textbox with value: automationkfc59044@testing.com
[INFO ] [2023-04-22 09:00:53,311] Login 06 - Step 02: Input to 'Password' textbox with value: 123456?Aa
[INFO ] [2023-04-22 09:00:53,497] Login 06 - Step 03: Click to 'Login' button at Login page
[INFO ] [2023-04-22 09:00:54,350] Login 06 - Step 04: Verify 'My Account' link displayed
[INFO ] [2023-04-22 09:00:54,434]  -------------------------- PASSED -------------------------- 
[INFO ] [2023-04-22 09:00:54,436] OS name = windows 10
[INFO ] [2023-04-22 09:00:54,437] Driver instance name = windows 10
[INFO ] [2023-04-22 09:54:56,629] Register 01 - Step 01: Open Register Link at Home Page
[INFO ] [2023-04-22 09:54:58,641] Register 03 - Step 02: Input to FirstName with value
[INFO ] [2023-04-22 09:54:58,829] Register 03 - Step 03: Input to LastName with value
[INFO ] [2023-04-22 09:54:59,013] Register 03 - Step 04: Input to Email Textbox with value: automationkfc15117@testing.com
[INFO ] [2023-04-22 09:54:59,213] Register 03 - Step 05: Input to Password Textbox with value: 123456?Aa
[INFO ] [2023-04-22 09:54:59,562] Register 03 - Step 06: Click to Register button at Register page
[INFO ] [2023-04-22 09:55:00,342] Register 03 - Step 07: Verify Success message displayed
[INFO ] [2023-04-22 09:55:00,415]  -------------------------- PASSED -------------------------- 
[INFO ] [2023-04-22 09:55:00,417] Register 03 - Step 09: Click to Continue button at Register page and navigate to Home page
[INFO ] [2023-04-22 09:55:00,906] OS name = windows 10
[INFO ] [2023-04-22 09:55:00,907] Driver instance name = windows 10
[INFO ] [2023-04-22 09:55:05,064] Login 01 - Step 01: Open Login Link At Home Page
[INFO ] [2023-04-22 09:55:06,518] Login 06 - Step 01: Input to 'Email' textbox with value: automationkfc15117@testing.com
[INFO ] [2023-04-22 09:55:06,723] Login 06 - Step 02: Input to 'Password' textbox with value: 123456?Aa
[INFO ] [2023-04-22 09:55:06,904] Login 06 - Step 03: Click to 'Login' button at Login page
[INFO ] [2023-04-22 09:55:07,680] Login 06 - Step 04: Verify 'My Account' link displayed
[INFO ] [2023-04-22 09:55:07,763]  -------------------------- PASSED -------------------------- 
[INFO ] [2023-04-22 09:55:07,765] OS name = windows 10
[INFO ] [2023-04-22 09:55:07,765] Driver instance name = windows 10
[INFO ] [2023-04-22 10:03:48,538] Register 01 - Step 01: Open Register Link at Home Page
[INFO ] [2023-04-22 10:03:50,941] Register 03 - Step 02: Input to FirstName with value
[INFO ] [2023-04-22 10:03:51,124] Register 03 - Step 03: Input to LastName with value
[INFO ] [2023-04-22 10:03:51,314] Register 03 - Step 04: Input to Email Textbox with value: automationkfc63971@testing.com
[INFO ] [2023-04-22 10:03:51,510] Register 03 - Step 05: Input to Password Textbox with value: 123456?Aa
[INFO ] [2023-04-22 10:03:51,856] Register 03 - Step 06: Click to Register button at Register page
[INFO ] [2023-04-22 10:03:52,677] Register 03 - Step 07: Verify Success message displayed
[INFO ] [2023-04-22 10:03:52,765]  -------------------------- PASSED -------------------------- 
[INFO ] [2023-04-22 10:03:52,767] Register 03 - Step 09: Click to Continue button at Register page and navigate to Home page
[INFO ] [2023-04-22 10:03:53,264] OS name = windows 10
[INFO ] [2023-04-22 10:03:53,264] Driver instance name = windows 10
[INFO ] [2023-04-22 10:10:37,495] Register 01 - Step 01: Open Register Link at Home Page
[INFO ] [2023-04-22 10:10:39,023] Register 03 - Step 02: Input to FirstName with value
[INFO ] [2023-04-22 10:10:39,216] Register 03 - Step 03: Input to LastName with value
[INFO ] [2023-04-22 10:10:39,404] Register 03 - Step 04: Input to Email Textbox with value: automationkfc162@testing.com
[INFO ] [2023-04-22 10:10:39,602] Register 03 - Step 05: Input to Password Textbox with value: 123456?Aa
[INFO ] [2023-04-22 10:10:39,962] Register 03 - Step 06: Click to Register button at Register page
[INFO ] [2023-04-22 10:10:40,764] Register 03 - Step 07: Verify Success message displayed
[INFO ] [2023-04-22 10:10:40,838]  -------------------------- PASSED -------------------------- 
[INFO ] [2023-04-22 10:10:40,840] Register 03 - Step 09: Click to Continue button at Register page and navigate to Home page
[INFO ] [2023-04-22 10:10:41,399] OS name = windows 10
[INFO ] [2023-04-22 10:10:41,400] Driver instance name = windows 10
[INFO ] [2023-04-22 10:26:35,973] Register 01 - Step 01: Open Register Link at Home Page
[INFO ] [2023-04-22 10:26:37,463] Register 03 - Step 02: Input to FirstName with value
[INFO ] [2023-04-22 10:26:37,653] Register 03 - Step 03: Input to LastName with value
[INFO ] [2023-04-22 10:26:37,840] Register 03 - Step 04: Input to Email Textbox with value: automationkfc34295@testing.com
[INFO ] [2023-04-22 10:26:38,035] Register 03 - Step 05: Input to Password Textbox with value: 123456?Aa
[INFO ] [2023-04-22 10:26:38,381] Register 03 - Step 06: Click to Register button at Register page
[INFO ] [2023-04-22 10:26:39,164] Register 03 - Step 07: Verify Success message displayed
[INFO ] [2023-04-22 10:26:39,250]  -------------------------- PASSED -------------------------- 
[INFO ] [2023-04-22 10:26:39,252] Register 03 - Step 09: Click to Continue button at Register page and navigate to Home page
[INFO ] [2023-04-22 10:26:39,740] OS name = windows 10
[INFO ] [2023-04-22 10:26:39,741] Driver instance name = windows 10
[INFO ] [2023-04-22 10:26:43,956] Login 01 - Step 01: Open Login Link At Home Page
[INFO ] [2023-04-22 10:26:45,436] Login 06 - Step 01: Input to 'Email' textbox with value: automationkfc34295@testing.com
[INFO ] [2023-04-22 10:26:45,640] Login 06 - Step 02: Input to 'Password' textbox with value: 123456?Aa
[INFO ] [2023-04-22 10:26:45,822] Login 06 - Step 03: Click to 'Login' button at Login page
[INFO ] [2023-04-22 10:26:46,627] Login 06 - Step 04: Verify 'My Account' link displayed
[INFO ] [2023-04-22 10:26:46,706]  -------------------------- PASSED -------------------------- 
[INFO ] [2023-04-22 10:26:46,708] OS name = windows 10
[INFO ] [2023-04-22 10:26:46,708] Driver instance name = windows 10
[INFO ] [2023-04-22 10:33:09,874] Register 01 - Step 01: Open Register Link at Home Page
[INFO ] [2023-04-22 10:33:13,178] Register 03 - Step 02: Input to FirstName with value
[INFO ] [2023-04-22 10:33:13,359] Register 03 - Step 03: Input to LastName with value
[INFO ] [2023-04-22 10:33:13,545] Register 03 - Step 04: Input to Email Textbox with value: automationkfc54218@testing.com
[INFO ] [2023-04-22 10:33:13,747] Register 03 - Step 05: Input to Password Textbox with value: 123456?Aa
[INFO ] [2023-04-22 10:33:14,095] Register 03 - Step 06: Click to Register button at Register page
[INFO ] [2023-04-22 10:33:15,577] Register 03 - Step 07: Verify Success message displayed
[INFO ] [2023-04-22 10:33:15,657]  -------------------------- PASSED -------------------------- 
[INFO ] [2023-04-22 10:33:15,659] Register 03 - Step 09: Click to Continue button at Register page and navigate to Home page
[INFO ] [2023-04-22 10:33:16,341] OS name = windows 10
[INFO ] [2023-04-22 10:33:16,341] Driver instance name = windows 10
[INFO ] [2023-04-22 10:33:20,625] Login 01 - Step 01: Open Login Link At Home Page
[INFO ] [2023-04-22 10:33:25,367] Login 06 - Step 01: Input to 'Email' textbox with value: automationkfc54218@testing.com
[INFO ] [2023-04-22 10:33:25,566] Login 06 - Step 02: Input to 'Password' textbox with value: 123456?Aa
[INFO ] [2023-04-22 10:33:25,748] Login 06 - Step 03: Click to 'Login' button at Login page
[INFO ] [2023-04-22 10:33:26,524] Login 06 - Step 04: Verify 'My Account' link displayed
[INFO ] [2023-04-22 10:33:26,606]  -------------------------- PASSED -------------------------- 
[INFO ] [2023-04-22 10:33:26,608] OS name = windows 10
[INFO ] [2023-04-22 10:33:26,608] Driver instance name = windows 10
[INFO ] [2023-04-22 10:35:12,603] Register 01 - Step 01: Open Register Link at Home Page
[INFO ] [2023-04-22 10:35:14,086] Register 03 - Step 02: Input to FirstName with value
[INFO ] [2023-04-22 10:35:14,274] Register 03 - Step 03: Input to LastName with value
[INFO ] [2023-04-22 10:35:14,463] Register 03 - Step 04: Input to Email Textbox with value: automationkfc93122@testing.com
[INFO ] [2023-04-22 10:35:14,658] Register 03 - Step 05: Input to Password Textbox with value: 123456?Aa
[INFO ] [2023-04-22 10:35:15,001] Register 03 - Step 06: Click to Register button at Register page
[INFO ] [2023-04-22 10:35:15,830] Register 03 - Step 07: Verify Success message displayed
[INFO ] [2023-04-22 10:35:15,917]  -------------------------- PASSED -------------------------- 
[INFO ] [2023-04-22 10:35:15,919] Register 03 - Step 09: Click to Continue button at Register page and navigate to Home page
[INFO ] [2023-04-22 10:35:16,415] OS name = windows 10
[INFO ] [2023-04-22 10:35:16,416] Driver instance name = windows 10
[INFO ] [2023-04-22 10:35:20,657] Login 01 - Step 01: Open Login Link At Home Page
[INFO ] [2023-04-22 10:35:22,953] Login 06 - Step 01: Input to 'Email' textbox with value: automationkfc93122@testing.com
[INFO ] [2023-04-22 10:35:23,157] Login 06 - Step 02: Input to 'Password' textbox with value: 123456?Aa
[INFO ] [2023-04-22 10:35:23,346] Login 06 - Step 03: Click to 'Login' button at Login page
[INFO ] [2023-04-22 10:35:24,118] Login 06 - Step 04: Verify 'My Account' link displayed
[INFO ] [2023-04-22 10:35:24,200]  -------------------------- PASSED -------------------------- 
[INFO ] [2023-04-22 10:35:24,201] OS name = windows 10
[INFO ] [2023-04-22 10:35:24,202] Driver instance name = windows 10
[INFO ] [2023-04-22 10:40:49,782] Register 01 - Step 01: Open Register Link at Home Page
[INFO ] [2023-04-22 10:40:51,287] Register 03 - Step 02: Input to FirstName with value
[INFO ] [2023-04-22 10:40:51,474] Register 03 - Step 03: Input to LastName with value
[INFO ] [2023-04-22 10:40:51,662] Register 03 - Step 04: Input to Email Textbox with value: automationkfc54932@testing.com
[INFO ] [2023-04-22 10:40:51,859] Register 03 - Step 05: Input to Password Textbox with value: 123456?Aa
[INFO ] [2023-04-22 10:40:52,209] Register 03 - Step 06: Click to Register button at Register page
[INFO ] [2023-04-22 10:40:53,042] Register 03 - Step 07: Verify Success message displayed
[INFO ] [2023-04-22 10:40:53,119]  -------------------------- PASSED -------------------------- 
[INFO ] [2023-04-22 10:40:53,121] Register 03 - Step 09: Click to Continue button at Register page and navigate to Home page
[INFO ] [2023-04-22 10:40:53,658] OS name = windows 10
[INFO ] [2023-04-22 10:40:53,658] Driver instance name = windows 10
[INFO ] [2023-04-22 10:46:06,667] OS name = windows 10
[INFO ] [2023-04-22 10:46:06,667] Driver instance name = windows 10
[INFO ] [2023-04-22 10:46:06,673] no such window: target window already closed
from unknown error: web view not found
  (Session info: chrome=112.0.5615.138)
Build info: version: '3.141.59', revision: 'e82be7d358', time: '2018-11-14T08:25:53'
System info: host: 'DESKTOP-KFK5AMQ', ip: '192.168.1.103', os.name: 'Windows 10', os.arch: 'amd64', os.version: '10.0', java.version: '1.8.0_271'
Driver info: org.openqa.selenium.chrome.ChromeDriver
Capabilities {acceptInsecureCerts: false, browserName: chrome, browserVersion: 112.0.5615.138, chrome: {chromedriverVersion: 112.0.5615.49 (bd2a7bcb881c..., userDataDir: C:\Users\tavan\AppData\Loca...}, goog:chromeOptions: {debuggerAddress: localhost:64634}, javascriptEnabled: true, networkConnectionEnabled: false, pageLoadStrategy: normal, platform: WINDOWS, platformName: WINDOWS, proxy: Proxy(), setWindowRect: true, strictFileInteractability: false, timeouts: {implicit: 0, pageLoad: 300000, script: 30000}, unhandledPromptBehavior: dismiss and notify, webauthn:extension:credBlob: true, webauthn:extension:largeBlob: true, webauthn:extension:minPinLength: true, webauthn:extension:prf: true, webauthn:virtualAuthenticators: true}
Session ID: 255d3f34a00829a1ad90be4929860429
[INFO ] [2023-04-22 10:55:04,428] Pre-Condition - Step 01: Open Login Link At Home Page
[INFO ] [2023-04-22 10:55:05,843] Pre-Condition - Step 02: Input to 'Email' textbox with value: null
[INFO ] [2023-04-22 10:55:05,994] OS name = windows 10
[INFO ] [2023-04-22 10:55:05,994] Driver instance name = windows 10
[INFO ] [2023-04-22 10:56:44,099] Register 01 - Step 01: Open Register Link at Home Page
[INFO ] [2023-04-22 10:56:45,600] Register 03 - Step 02: Input to FirstName with value
[INFO ] [2023-04-22 10:56:45,779] Register 03 - Step 03: Input to LastName with value
[INFO ] [2023-04-22 10:56:45,967] Register 03 - Step 04: Input to Email Textbox with value: automationkfc72163@testing.com
[INFO ] [2023-04-22 10:56:46,165] Register 03 - Step 05: Input to Password Textbox with value: 123456?Aa
[INFO ] [2023-04-22 10:56:46,514] Register 03 - Step 06: Click to Register button at Register page
[INFO ] [2023-04-22 10:56:47,341] Register 03 - Step 07: Verify Success message displayed
[INFO ] [2023-04-22 10:56:47,420]  -------------------------- PASSED -------------------------- 
[INFO ] [2023-04-22 10:56:47,422] Register 03 - Step 09: Click to Continue button at Register page and navigate to Home page
[INFO ] [2023-04-22 10:56:47,921] OS name = windows 10
[INFO ] [2023-04-22 10:56:47,921] Driver instance name = windows 10
[INFO ] [2023-04-22 10:56:52,163] Pre-Condition - Step 01: Open Login Link At Home Page
[INFO ] [2023-04-22 10:56:53,687] Pre-Condition - Step 02: Input to 'Email' textbox with value: automationkfc72163@testing.com
[INFO ] [2023-04-22 10:56:53,888] Pre-Condition - Step 03: Input to 'Password' textbox with value: 123456?Aa
[INFO ] [2023-04-22 10:56:54,073] Pre-Condition - Step 04: Click to 'Login' button at Login page
[INFO ] [2023-04-22 10:56:55,862] Pre-Condition - Step 05: Click to 'My Account' linktext
[INFO ] [2023-04-22 10:56:56,816] Customer 01 - Step 01: Verify 'First Name' with 'Register Info'
[INFO ] [2023-04-22 10:56:56,891]  -------------------------- FAILED -------------------------- 
[INFO ] [2023-04-22 10:56:56,891] Customer 01 - Step 02: Verify 'Last Name' with 'Register Info'
[INFO ] [2023-04-22 10:56:56,945]  -------------------------- FAILED -------------------------- 
[INFO ] [2023-04-22 10:56:56,946] Customer 01 - Step 03: Verify 'Email' with 'Register Info'
[INFO ] [2023-04-22 10:56:56,992]  -------------------------- FAILED -------------------------- 
[INFO ] [2023-04-22 10:56:56,997] Customer 02 - Step 01: Update 'First Name' with empty data
[INFO ] [2023-04-22 10:56:57,159] Customer 02 - Step 02: Update 'Last Name' with empty data
[INFO ] [2023-04-22 10:56:57,318] Customer 02 - Step 03: Update 'Email' with empty data
[INFO ] [2023-04-22 10:56:57,454] Customer 02 - Step 04: Click to 'Save' button
[INFO ] [2023-04-22 10:56:57,600] Customer 02 - Step 05: Verify 'First name is required.' message displayed
[INFO ] [2023-04-22 10:56:57,677]  -------------------------- PASSED -------------------------- 
[INFO ] [2023-04-22 10:56:57,677] Customer 02 - Step 06: Verify 'Last name is required.' message displayed
[INFO ] [2023-04-22 10:56:57,741]  -------------------------- FAILED -------------------------- 
[INFO ] [2023-04-22 10:56:57,742] Customer 02 - Step 07: Verify 'Email is required.' message displayed
[INFO ] [2023-04-22 10:56:57,817]  -------------------------- FAILED -------------------------- 
[INFO ] [2023-04-22 10:56:57,820] Customer 03 - Step 01: Update 'First Name' with new value 'Automation'
[INFO ] [2023-04-22 10:56:57,820] Customer 03 - Step 01: Update 'Last Name' with new value 'Selenium'
[INFO ] [2023-04-22 10:56:57,820] Customer 03 - Step 01: Update 'Email' with new value: 'selenium@'
[INFO ] [2023-04-22 10:56:57,820] Customer 03 - Step 01: Click to 'Save' button
[INFO ] [2023-04-22 10:56:57,822] Customer 04 - Step 01: Update 'First Name' with new value 'Automation'
[INFO ] [2023-04-22 10:56:57,822] Customer 04 - Step 01: Update 'Last Name' with new value 'Selenium'
[INFO ] [2023-04-22 10:56:57,822] Customer 04 - Step 01: Update 'Email' with new value: selenium42121@gmail.com
[INFO ] [2023-04-22 10:56:57,822] Customer 04 - Step 01: Click to 'Save' button
[INFO ] [2023-04-22 10:56:57,823] OS name = windows 10
[INFO ] [2023-04-22 10:56:57,823] Driver instance name = windows 10
[INFO ] [2023-04-22 10:57:01,984] OS name = windows 10
[INFO ] [2023-04-22 10:57:01,984] Driver instance name = windows 10
[INFO ] [2023-04-22 10:57:06,285] OS name = windows 10
[INFO ] [2023-04-22 10:57:06,285] Driver instance name = windows 10
[INFO ] [2023-04-22 10:57:10,079] OS name = windows 10
[INFO ] [2023-04-22 10:57:10,079] Driver instance name = windows 10
[INFO ] [2023-04-22 10:59:50,276] Register 01 - Step 01: Open Register Link at Home Page
[INFO ] [2023-04-22 10:59:51,846] Register 03 - Step 02: Input to FirstName with value
[INFO ] [2023-04-22 10:59:52,027] Register 03 - Step 03: Input to LastName with value
[INFO ] [2023-04-22 10:59:52,218] Register 03 - Step 04: Input to Email Textbox with value: automationkfc60297@testing.com
[INFO ] [2023-04-22 10:59:52,409] Register 03 - Step 05: Input to Password Textbox with value: 123456?Aa
[INFO ] [2023-04-22 10:59:52,760] Register 03 - Step 06: Click to Register button at Register page
[INFO ] [2023-04-22 10:59:53,578] Register 03 - Step 07: Verify Success message displayed
[INFO ] [2023-04-22 10:59:53,666]  -------------------------- PASSED -------------------------- 
[INFO ] [2023-04-22 10:59:53,668] Register 03 - Step 09: Click to Continue button at Register page and navigate to Home page
[INFO ] [2023-04-22 10:59:54,184] OS name = windows 10
[INFO ] [2023-04-22 10:59:54,184] Driver instance name = windows 10
